source_ref,source_area,decision,severity,reason,target_path
src_0c1b563864d0,04 - 知识库,migrated,none,public_safe_after_scan,wiki/topics/04-知识库-领域研究-AI-Agent技术-架构设计-Learn-Harness-从vibe-agent到稳定执行层-2026-05-01.md
src_44cc736e338a,04 - 知识库,migrated,none,public_safe_after_scan,wiki/topics/04-知识库-领域研究-AI-Agent技术-架构设计-多Agent协调与受控委派-2026-04-11.md
src_055e2af7c464,04 - 知识库,migrated,none,public_safe_after_scan,wiki/topics/04-知识库-领域研究-AI-Agent技术-架构设计-多Agent通信信封与工件传递-2026-04-11.md
src_64adc8b10932,04 - 知识库,migrated,none,public_safe_after_scan,wiki/topics/04-知识库-领域研究-AI-Agent技术-框架内化-Agent_Platform_Dify_n8n.md
src_8272cf5fde95,04 - 知识库,migrated,none,public_safe_after_scan,wiki/topics/04-知识库-领域研究-AI-Agent技术-框架内化-AutoGen_Conversation_Patterns.md
src_ddd793c2677b,04 - 知识库,migrated,none,public_safe_after_scan,wiki/topics/04-知识库-领域研究-AI-Agent技术-框架内化-Browser-use_Web_Agent.md
src_9709d0440b51,04 - 知识库,migrated,none,public_safe_after_scan,wiki/topics/04-知识库-领域研究-AI-Agent技术-框架内化-CrewAI_Architecture.md
src_cf1410d6fb29,04 - 知识库,excluded,high,sensitive_or_private,
src_eb2d5a7e2aba,04 - 知识库,migrated,none,public_safe_after_scan,wiki/topics/04-知识库-领域研究-AI-Agent技术-框架内化-LangGraph_Deep_Dive.md
src_b2148384133a,04 - 知识库,migrated,none,public_safe_after_scan,wiki/topics/04-知识库-领域研究-AI-Agent技术-框架内化-LlamaIndex_AgentWorkflow.md
src_8ec14dcf707f,04 - 知识库,migrated,none,public_safe_after_scan,wiki/topics/04-知识库-领域研究-AI-Agent技术-框架内化-MCP_Protocol_Standard.md
src_811594f932e6,04 - 知识库,excluded,high,sensitive_or_private,
src_ab8bc70a3d99,04 - 知识库,migrated,none,public_safe_after_scan,wiki/topics/04-知识库-领域研究-AI-Agent技术-框架内化-MemPalace-长上下文记忆系统-2026-04-11.md
src_7c385ea3df3f,04 - 知识库,migrated,none,public_safe_after_scan,wiki/topics/04-知识库-领域研究-AI-Agent技术-框架内化-MetaGPT_SOP_Framework.md
src_39397b9c1649,04 - 知识库,migrated,none,public_safe_after_scan,wiki/topics/04-知识库-领域研究-AI-Agent技术-框架内化-SWE-agent_ACI_Concept.md
src_5cc0e9a40cb3,04 - 知识库,migrated,none,public_safe_after_scan,wiki/topics/04-知识库-领域研究-AI-Agent技术-生态全景-GitHub_Agent_Ecosystem_Matrix.md
src_62f0d7620966,04 - 知识库,migrated,none,public_safe_after_scan,wiki/projects/04-知识库-领域研究-AI-Agent技术-项目架构-an-clan_Project_Architecture.md
src_acec6cdcab7c,04 - 知识库,migrated,none,public_safe_after_scan,wiki/projects/04-知识库-领域研究-AI-Agent技术-项目架构-mcc_Project_Architecture.md
src_97d8a73863f6,04 - 知识库,migrated,none,public_safe_after_scan,wiki/projects/04-知识库-领域研究-AI-Agent技术-项目架构-zongmen-gui_Project_Architecture.md
src_ed59b6798066,05 - 外部信息,excluded,high,sensitive_or_private,
src_e07ddb1e4c1b,05 - 外部信息,migrated,none,public_safe_after_scan,wiki/topics/05-外部信息-MuleRun-README.md
src_4cc85b682de1,05 - 外部信息,migrated,none,public_safe_after_scan,wiki/projects/05-外部信息-下载文档-airi项目官方README.md
src_2eab376ba3ca,05 - 外部信息,migrated,none,public_safe_after_scan,wiki/projects/05-外部信息-下载文档-new-api项目README.md
src_5644fc0ca93b,05 - 外部信息,migrated,none,public_safe_after_scan,wiki/topics/05-外部信息-信息总汇-2026-05-02.md
src_c87024f74fb3,05 - 外部信息,excluded,high,sensitive_or_private,
src_b99278079223,05 - 外部信息,migrated,none,public_safe_after_scan,wiki/topics/05-外部信息-情报日报-daily-2026-05-02.md
src_386be9c598c3,05 - 外部信息,migrated,none,public_safe_after_scan,wiki/topics/05-外部信息-情报日报-monitoring-2026-05-02.md
src_d72b2e25f745,05 - 外部信息,migrated,none,public_safe_after_scan,wiki/topics/05-外部信息-情报日报-ops-cards-2026-05-02.md
src_82bc39e124ba,05 - 外部信息,migrated,none,public_safe_after_scan,wiki/topics/05-外部信息-自动采集-README.md
src_47f9bc3c6976,05 - 外部信息,migrated,none,public_safe_after_scan,wiki/topics/05-外部信息-调研报告-存档-GitHub_AI_Agent_生态全景报告.md
src_247b0121b8d1,05 - 外部信息,excluded,high,sensitive_or_private,
src_7eebb0f7c840,05 - 外部信息,migrated,none,public_safe_after_scan,wiki/topics/05-外部信息-调研报告.md
src_a0db873b40bb,05 - 外部信息,excluded,high,sensitive_or_private,
src_da573460d0e8,05 - 外部信息,excluded,high,sensitive_or_private,
src_d449ab1ec9da,05 - 外部信息,migrated,none,public_safe_after_scan,wiki/projects/05-外部信息-项目文档-xiaoan-finetune-data-knowledge-lessons.md
src_ee8cecd8e887,05 - 外部信息,excluded,high,sensitive_or_private,
src_47f81c1c8d80,05 - 外部信息,migrated,none,public_safe_after_scan,wiki/projects/05-外部信息-项目文档-xiaoan-finetune-docs-apple_ssd_integration.md
src_a6d2f8c6c2eb,05 - 外部信息,migrated,none,public_safe_after_scan,wiki/projects/05-外部信息-项目文档-xiaoan-finetune-docs-best_practices_sources.md
src_febddab997cc,05 - 外部信息,excluded,high,sensitive_or_private,
src_2250214e9f7c,05 - 外部信息,excluded,high,sensitive_or_private,
src_0c3b5a697f8f,05 - 外部信息,migrated,none,public_safe_after_scan,wiki/projects/05-外部信息-项目文档-xiaoan-finetune-docs-retrospective_memory_loop.md
src_2c7e7ee5d393,05 - 外部信息,migrated,none,public_safe_after_scan,wiki/projects/05-外部信息-项目文档-xiaoan-finetune-PROGRESS_SNAPSHOT_025.md
src_c8fa53434ad0,05 - 外部信息,migrated,none,public_safe_after_scan,wiki/projects/05-外部信息-项目文档-xiaoan-finetune-PROGRESS_SNAPSHOT_050.md
src_ebddab3e22cc,05 - 外部信息,migrated,none,public_safe_after_scan,wiki/projects/05-外部信息-项目文档-xiaoan-finetune-PROGRESS_SNAPSHOT_075.md
src_2f8f3cd3821d,05 - 外部信息,migrated,none,public_safe_after_scan,wiki/projects/05-外部信息-项目文档-xiaoan-finetune-PROGRESS_SNAPSHOT_100.md
src_f93299a1a16f,05 - 外部信息,migrated,none,public_safe_after_scan,wiki/projects/05-外部信息-项目文档-xiaoan-finetune-PROGRESS_SNAPSHOT_openclaw_025.md
src_2fa73e2f4a2c,05 - 外部信息,migrated,none,public_safe_after_scan,wiki/projects/05-外部信息-项目文档-xiaoan-finetune-PROGRESS_SNAPSHOT_openclaw_075.md
src_bfa727d3a7a7,05 - 外部信息,migrated,none,public_safe_after_scan,wiki/projects/05-外部信息-项目文档-xiaoan-finetune-PROGRESS_SNAPSHOT_openclaw_100.md
src_64b66e129ecf,05 - 外部信息,migrated,none,public_safe_after_scan,wiki/projects/05-外部信息-项目文档-xiaoan-finetune-PROGRESS_SNAPSHOT_openclaw_v2_100.md
src_fb9ae2a497f2,05 - 外部信息,migrated,none,public_safe_after_scan,wiki/projects/05-外部信息-项目文档-xiaoan-finetune-PROGRESS_SNAPSHOT_optimization_audit_100.md
src_5d90914f8fd5,05 - 外部信息,migrated,none,public_safe_after_scan,wiki/projects/05-外部信息-项目文档-xiaoan-finetune-PROGRESS_SNAPSHOT_v1_1_025.md
src_14ac3c3bbd43,05 - 外部信息,migrated,none,public_safe_after_scan,wiki/projects/05-外部信息-项目文档-xiaoan-finetune-PROGRESS_SNAPSHOT_v1_1_050.md
src_23c963738fc1,05 - 外部信息,migrated,none,public_safe_after_scan,wiki/projects/05-外部信息-项目文档-xiaoan-finetune-PROGRESS_SNAPSHOT_v1_1_075.md
src_19f12f38b881,05 - 外部信息,migrated,none,public_safe_after_scan,wiki/projects/05-外部信息-项目文档-xiaoan-finetune-PROGRESS_SNAPSHOT_v1_1_100.md
src_2cf8001e4abd,05 - 外部信息,migrated,none,public_safe_after_scan,wiki/projects/05-外部信息-项目文档-xiaoan-finetune-PROGRESS_SNAPSHOT_v1_2_025.md
src_8c7099fa5790,05 - 外部信息,excluded,high,sensitive_or_private,
src_86b87e419b27,05 - 外部信息,migrated,none,public_safe_after_scan,wiki/projects/05-外部信息-项目文档-xiaoan-finetune-reports-external_dataset_audit_v1.0.md
src_ed7736f99612,05 - 外部信息,excluded,high,sensitive_or_private,
src_2a5c75bcf920,05 - 外部信息,migrated,none,public_safe_after_scan,wiki/projects/05-外部信息-项目文档-xiaoan-finetune-reports-startup_7b_blocker_20260406.md
src_e44c34cdfeae,05 - 外部信息,excluded,high,sensitive_or_private,
src_8177d845069a,05 - 外部信息,excluded,high,sensitive_or_private,
src_b7da27517fb1,05 - 外部信息,excluded,high,sensitive_or_private,
src_e2cd6ca9de91,05 - 外部信息,excluded,high,sensitive_or_private,
src_7ee080476a61,05 - 外部信息,excluded,high,sensitive_or_private,
src_96dec1f14ad9,05 - 外部信息,migrated,none,public_safe_after_scan,wiki/projects/05-外部信息-项目文档-xiaoan-finetune-TARGET_CARD.md
src_d64790fb3c1b,05 - 外部信息,migrated,none,public_safe_after_scan,wiki/projects/05-外部信息-项目文档-xiaoan-finetune-TASK_STATE.md
src_ffdd53466270,05 - 外部信息,excluded,high,sensitive_or_private,
src_508964c4b044,06 - 周期回顾,excluded,medium,local_only_or_not_candidate,
src_a68673ffa7bd,06 - 周期回顾,excluded,medium,local_only_or_not_candidate,
src_150c81ee50ba,06 - 周期回顾,excluded,medium,local_only_or_not_candidate,
src_9b6931a540a4,06 - 周期回顾,excluded,medium,local_only_or_not_candidate,
src_815895a194ac,06 - 周期回顾,excluded,medium,local_only_or_not_candidate,
src_f0b51462ce59,06 - 周期回顾,excluded,medium,local_only_or_not_candidate,
src_54a02b5deafb,06 - 周期回顾,excluded,medium,local_only_or_not_candidate,
src_f0b2969581cc,06 - 周期回顾,excluded,medium,local_only_or_not_candidate,
src_07a634eb80c0,06 - 周期回顾,excluded,medium,local_only_or_not_candidate,
src_ed29e5e8e204,06 - 周期回顾,excluded,medium,local_only_or_not_candidate,
src_9d61727b79c3,06 - 周期回顾,excluded,medium,local_only_or_not_candidate,
src_57ab0b338aef,06 - 周期回顾,excluded,medium,local_only_or_not_candidate,
src_790edbbf37c0,06 - 周期回顾,excluded,medium,local_only_or_not_candidate,
src_ea0621010a5b,06 - 周期回顾,excluded,medium,local_only_or_not_candidate,
src_45c4b7071623,06 - 周期回顾,excluded,medium,local_only_or_not_candidate,
src_86ed4a872af3,06 - 周期回顾,excluded,medium,local_only_or_not_candidate,
src_61c2f3288ee0,06 - 周期回顾,excluded,medium,local_only_or_not_candidate,
src_064a35d77363,06 - 周期回顾,excluded,medium,local_only_or_not_candidate,
src_2d4a9980176f,06 - 周期回顾,excluded,medium,local_only_or_not_candidate,
src_8253a9d4e772,06 - 周期回顾,excluded,medium,local_only_or_not_candidate,
src_dd36e1fa7f71,06 - 周期回顾,excluded,medium,local_only_or_not_candidate,
src_cd5b567c358d,06 - 周期回顾,excluded,medium,local_only_or_not_candidate,
src_3339df32e6b9,06 - 周期回顾,excluded,medium,local_only_or_not_candidate,
src_2fbb9c2c779e,06 - 周期回顾,excluded,medium,local_only_or_not_candidate,
src_06278f6a6155,06 - 周期回顾,excluded,medium,local_only_or_not_candidate,
src_d9539cd24972,06 - 周期回顾,excluded,medium,local_only_or_not_candidate,
src_940ab9a7f089,06 - 周期回顾,excluded,medium,local_only_or_not_candidate,
src_86754aef2481,06 - 周期回顾,excluded,medium,local_only_or_not_candidate,
src_9935316b4be2,06 - 周期回顾,excluded,medium,local_only_or_not_candidate,
src_920caf947cbf,06 - 周期回顾,excluded,medium,local_only_or_not_candidate,
src_714203c7f74c,06 - 周期回顾,excluded,medium,local_only_or_not_candidate,
src_7ed55293899b,06 - 周期回顾,excluded,medium,local_only_or_not_candidate,
src_a4a47691b8b2,06 - 周期回顾,excluded,medium,local_only_or_not_candidate,
src_4516626a9256,06 - 周期回顾,excluded,medium,local_only_or_not_candidate,
src_2b618ceaa431,06 - 周期回顾,excluded,medium,local_only_or_not_candidate,
src_ed9bb93a8084,06 - 周期回顾,excluded,medium,local_only_or_not_candidate,
src_0a6e9681d5e9,06 - 周期回顾,excluded,medium,local_only_or_not_candidate,
src_676792f10e33,06 - 周期回顾,excluded,medium,local_only_or_not_candidate,
src_1d675199cbc5,06 - 周期回顾,excluded,medium,local_only_or_not_candidate,
src_b60077684d55,06 - 周期回顾,excluded,medium,local_only_or_not_candidate,
src_dffa2c2879fa,06 - 周期回顾,excluded,medium,local_only_or_not_candidate,
src_09c08d7fc9b5,06 - 周期回顾,excluded,medium,local_only_or_not_candidate,
src_bd9de92df385,06 - 周期回顾,excluded,medium,local_only_or_not_candidate,
src_b68ae4292780,06 - 周期回顾,excluded,medium,local_only_or_not_candidate,
src_3298fefdbadd,06 - 周期回顾,excluded,medium,local_only_or_not_candidate,
src_5df0aa239bd8,06 - 周期回顾,excluded,medium,local_only_or_not_candidate,
src_93b781ad505d,06 - 周期回顾,excluded,medium,local_only_or_not_candidate,
src_0c99bb96e2fc,06 - 周期回顾,excluded,medium,local_only_or_not_candidate,
src_a035aac2db8f,06 - 周期回顾,excluded,medium,local_only_or_not_candidate,
src_1da0b00d665f,06 - 周期回顾,excluded,medium,local_only_or_not_candidate,
src_c8bdf900c72e,06 - 周期回顾,excluded,medium,local_only_or_not_candidate,
src_0fb84bfc1444,06 - 周期回顾,excluded,medium,local_only_or_not_candidate,
src_3bbace9a3b4c,06 - 周期回顾,excluded,medium,local_only_or_not_candidate,
src_6280b65c4bb5,06 - 周期回顾,excluded,medium,local_only_or_not_candidate,
src_3db1bea57c9c,06 - 周期回顾,excluded,medium,local_only_or_not_candidate,
src_aff24ee5d8b4,06 - 周期回顾,excluded,medium,local_only_or_not_candidate,
src_90b12911f949,06 - 周期回顾,excluded,medium,local_only_or_not_candidate,
src_ab5ddfc46736,06 - 周期回顾,excluded,medium,local_only_or_not_candidate,
src_af3b333cc04d,06 - 周期回顾,excluded,medium,local_only_or_not_candidate,
src_673a677d8551,06 - 周期回顾,excluded,medium,local_only_or_not_candidate,
src_4dc54384dd47,06 - 周期回顾,excluded,medium,local_only_or_not_candidate,
src_d76e4c300c3a,06 - 周期回顾,excluded,medium,local_only_or_not_candidate,
src_0ad5147335ac,06 - 周期回顾,excluded,medium,local_only_or_not_candidate,
src_47a1bec04d92,06 - 周期回顾,excluded,medium,local_only_or_not_candidate,
src_9b28e4f6cce2,06 - 周期回顾,excluded,medium,local_only_or_not_candidate,
src_6d02ef9f96df,06 - 周期回顾,excluded,medium,local_only_or_not_candidate,
src_faeb5edea2ac,06 - 周期回顾,excluded,medium,local_only_or_not_candidate,
src_fd73bbafa2f5,06 - 周期回顾,excluded,medium,local_only_or_not_candidate,
src_be918de47e9e,06 - 周期回顾,excluded,medium,local_only_or_not_candidate,
src_095d1600f6e7,06 - 周期回顾,excluded,medium,local_only_or_not_candidate,
src_c256332335d8,06 - 周期回顾,excluded,medium,local_only_or_not_candidate,
src_6655b50c99ae,06 - 周期回顾,excluded,medium,local_only_or_not_candidate,
src_b4b58f284a60,06 - 周期回顾,excluded,medium,local_only_or_not_candidate,
src_0a24d185dc86,06 - 周期回顾,excluded,medium,local_only_or_not_candidate,
src_dabb04755151,06 - 周期回顾,excluded,medium,local_only_or_not_candidate,
src_24448abd6644,06 - 周期回顾,excluded,medium,local_only_or_not_candidate,
src_83bcdbc60a18,06 - 周期回顾,excluded,medium,local_only_or_not_candidate,
src_14038ad7dd54,06 - 周期回顾,excluded,medium,local_only_or_not_candidate,
src_7031b6f1d7dc,06 - 周期回顾,excluded,medium,local_only_or_not_candidate,
src_7417952d00c9,06 - 周期回顾,excluded,medium,local_only_or_not_candidate,
src_1a9aed36e9dd,06 - 周期回顾,excluded,medium,local_only_or_not_candidate,
src_b1acfa66355d,06 - 周期回顾,excluded,medium,local_only_or_not_candidate,
src_b2211a40aa60,06 - 周期回顾,excluded,medium,local_only_or_not_candidate,
src_368fe37d6732,06 - 周期回顾,excluded,medium,local_only_or_not_candidate,
src_04e5baea329b,06 - 周期回顾,excluded,medium,local_only_or_not_candidate,
src_6d8f78de233d,06 - 周期回顾,excluded,medium,local_only_or_not_candidate,
src_c733d97724af,06 - 周期回顾,excluded,medium,local_only_or_not_candidate,
src_87cc86561bf8,06 - 周期回顾,excluded,medium,local_only_or_not_candidate,
src_e9d9def0a533,06 - 周期回顾,excluded,medium,local_only_or_not_candidate,
src_d70614ab4dbb,06 - 周期回顾,excluded,medium,local_only_or_not_candidate,
src_65d38e28b85f,06 - 周期回顾,excluded,medium,local_only_or_not_candidate,
src_e600909f31cc,06 - 周期回顾,excluded,medium,local_only_or_not_candidate,
src_dd707681636d,06 - 周期回顾,excluded,medium,local_only_or_not_candidate,
src_e757719c4b67,06 - 周期回顾,excluded,medium,local_only_or_not_candidate,
src_d8daeb03ef45,06 - 周期回顾,excluded,medium,local_only_or_not_candidate,
src_97b61e82fd34,06 - 周期回顾,excluded,medium,local_only_or_not_candidate,
src_42b0566db9f8,06 - 周期回顾,excluded,medium,local_only_or_not_candidate,
src_c70a0507c8d4,06 - 周期回顾,excluded,medium,local_only_or_not_candidate,
src_9947e7dd96a4,06 - 周期回顾,excluded,medium,local_only_or_not_candidate,
src_ab43cbda6302,06 - 周期回顾,excluded,medium,local_only_or_not_candidate,
src_7aa4dfa5564a,06 - 周期回顾,excluded,medium,local_only_or_not_candidate,
src_7fc2cc6ed136,06 - 周期回顾,excluded,medium,local_only_or_not_candidate,
src_74bb7453ec07,06 - 周期回顾,excluded,medium,local_only_or_not_candidate,
src_60f46c797d92,06 - 周期回顾,excluded,medium,local_only_or_not_candidate,
src_65c754d38172,06 - 周期回顾,excluded,medium,local_only_or_not_candidate,
src_cd7d5ca2137b,06 - 周期回顾,excluded,medium,local_only_or_not_candidate,
src_44693fbeca77,06 - 周期回顾,excluded,medium,local_only_or_not_candidate,
src_13117b5bb265,06 - 周期回顾,excluded,medium,local_only_or_not_candidate,
src_6900a765a079,06 - 周期回顾,excluded,medium,local_only_or_not_candidate,
